id	type	origin	dest	dtime	vot
224	111	126359	200361	1835	21.092361542995672
2362	111	133099	232097	1836	21.0698609797698
1618	111	126399	231786	1838	18.144347666566365
2531	111	133099	200384	1843	20.75414374925454
3666	111	129912	200405	1843	9.885786656768014
2168	111	125545	225553	1846	17.601572110473807
3272	111	125682	200849	1846	27.20570141641108
2911	111	125551	200407	1848	18.92336497781407
552	111	125469	225545	1849	30.411923487729158
15	111	132097	200378	1861	55.75090811844062
414	111	126234	200344	1862	10.635708948339389
2347	111	125545	231551	1864	12.175759839933448
1930	111	131551	200385	1868	2.5543142791754097
2579	111	133099	226386	1875	21.15381100887285
2242	111	125545	200383	1879	1.337789210570879
3411	111	125682	200384	1884	10.388181039428401
2702	111	125551	226307	1885	47.350007832348375
1861	111	131536	200384	1886	78.41192471313136
309	111	100376	230616	1887	61.07545073062354
1886	111	131536	226386	1888	34.59279839827841
2732	111	125551	233096	1892	33.36090757373988
3281	111	125682	229913	1893	2.2630808906008446
3157	111	125553	200381	1896	44.36654140199402
332	111	131483	200376	1897	35.43871624225713
3042	111	125553	225545	1898	83.23228409530833
1624	111	131027	226307	1899	27.932213874597974
2349	111	133099	225551	1899	43.301608945270324
786	111	126364	200345	1901	10.961236862825832
878	111	126364	201413	1901	8.191612147976327
1097	111	126384	225673	1901	0.1404260828504147
1493	111	130615	200381	1901	0.030413909570792045
3812	111	129912	200382	1902	36.553776169783504
1592	111	126399	200381	1903	9.4125458437851
3129	111	125553	226234	1904	20.5826198491285
974	111	100386	200381	1905	17.177493592342298
2935	111	125551	226399	1905	4.601830954017016
673	111	125469	226364	1908	96.70949717775504
2962	111	132077	200344	1908	48.06867222382495
3506	111	100345	201408	1909	47.92518261346443
2618	111	133099	230616	1912	41.755978390750336
1389	111	126386	200362	1919	39.356012938876304
3616	111	129912	225673	1927	3.3285092343247262
3204	111	125553	201413	1932	46.04121989888655
847	111	126364	200374	1933	33.431345321615375
185	111	126359	200345	1935	24.511442040404944
2809	111	125551	200379	1936	8.879570771095757
3659	111	129912	200406	1938	13.816894634321047
87	111	100360	225553	1939	81.49375824770033
3059	111	125553	225545	1942	15.41230778213046
2061	111	125669	226393	1944	5.020455230614031
1489	111	130615	225469	1949	44.8471733478154
337	111	131483	200381	1953	21.98342980937663
747	111	126364	233096	1953	15.096471015171602
474	111	126234	200385	1954	26.048414513508334
3406	111	125682	200385	1956	3.929504581769786
2725	111	125551	225545	1957	20.35616221138266
103	111	100362	233099	1958	12.535522456939795
434	111	126234	200361	1958	11.602061273267228
3640	111	129912	200403	1962	36.809139453342794
2199	111	125545	232097	1963	26.20441234740407
3174	111	125553	226364	1963	25.04157425107556
1850	111	131536	201408	1964	18.8565752557358
582	111	125469	200361	1965	0.0355689031347732
1491	111	130615	200381	1969	8.650474022431968
2428	111	133099	200377	1970	10.394498721281135
1008	111	130479	225553	1973	44.82869440566236
801	111	126364	200344	1975	48.609541343422705
1754	111	131536	200379	1976	0.1787953063729696
672	111	125469	226364	1978	0.5104793702169701
2264	111	125545	200381	1982	79.03398827074949
3648	111	129912	225553	1985	38.68475996177954
3619	111	129912	225673	1987	8.412478081624748
2431	111	133099	200377	1991	43.20648252190786
113	111	100362	231483	1994	50.579687976579294
662	111	125469	200380	1997	4.759385256162332
2779	111	125551	200361	2001	17.331173149809157
722	111	125469	231551	2003	39.08130011629923
2953	111	132077	233099	2005	28.067570981766707
1917	111	131536	226399	2015	7.084145325437341
2078	111	125669	231786	2017	9.081223820110013
2180	111	125545	225553	2017	0.786630489827603
2941	111	125551	231786	2017	16.44487275685701
1365	111	126386	200362	2020	109.77120057291458
208	111	126359	200359	2028	14.222369082736531
2376	111	133099	200362	2030	17.63020559086135
973	111	100386	231229	2038	0.4745361184050517
1818	111	131536	200381	2038	31.52497504681231
1822	111	131536	200381	2039	6.1437080871674095
380	111	100379	201408	2040	0.8201133778331853
2938	111	125551	231786	2048	18.006313519013112
3877	111	125694	226393	2052	0.3932190512496018
875	111	126364	201408	2053	26.843326135398694
1836	111	131536	200380	2056	1.9123638207220646
2372	111	133099	200358	2061	1.3504178531665187
718	111	125469	231551	2063	38.90210838526687
3652	111	129912	230615	2063	19.246742528526546
453	111	126234	200377	2065	37.11721609119999
700	111	125469	226393	2076	15.896474154282027
2590	111	133099	200405	2078	0.10772435085293416
2320	111	125545	200406	2079	0.5607287922739255
620	111	125469	200378	2081	13.254890370898547
972	111	100386	226359	2081	17.40751830681355
1372	111	126386	200362	2081	8.455463709891678
2422	111	133099	200378	2083	6.882805310003728
2299	111	125545	230479	2087	56.51610247684598
3642	111	129912	226386	2088	5.8259636866443945
1456	111	100407	226386	2092	3.7005590760970652
2020	111	125669	200382	2092	7.271577345028505
1849	111	131536	201408	2093	49.42422687075031
1439	111	100405	225469	2095	7.852657326964191
2334	111	125545	200405	2097	42.18303455121368
3031	111	125553	225545	2097	62.49586635607202
3555	111	129912	200384	2101	28.567352641325293
1831	111	131536	200380	2106	43.817975661193984
2949	111	125551	231551	2110	14.440283594607042
1114	111	126384	232077	2119	26.696052348829067
129	111	100362	231791	2124	21.195624811274097
1144	111	126384	200361	2128	40.85821586123499
2304	111	125545	200403	2128	3.3545364685556036
2882	111	125551	200385	2128	51.22022162138747
2397	111	133099	200375	2130	152.0563001438372
81	111	100361	200374	2131	46.570487473461014
1148	111	126384	200361	2138	1.5300879266430403
1067	111	130479	200381	2141	5.903464471991362
371	111	100379	200382	2144	5.964788014171927
1254	111	126386	201409	2144	16.329394691588256
2495	111	133099	226364	2146	21.577278160905188
1186	111	126384	200382	2148	8.554053394202036
48	111	100359	200361	2150	93.42412139162882
2999	111	132077	200375	2152	2.7902935581355424
2537	111	133099	201408	2154	71.77266803921415
2894	111	125551	201413	2154	7.063264290565899
2937	111	125551	231786	2159	2.8042486333331964
333	111	131483	200383	2160	81.44986832038721
1454	111	100407	201408	2161	0.27217185899294016
3833	111	129912	200380	2162	0.8101851185349901
3092	111	125553	232097	2164	22.974805903122014
1245	111	100403	226393	2169	9.507847758034352
2026	111	125669	200381	2171	32.67065613544924
950	111	101409	200377	2172	50.56146383803902
1769	111	131536	200378	2173	20.963927188024545
514	111	126234	231791	2176	24.87510966142367
1090	111	126384	225673	2176	91.55489594630544
1049	111	130479	200383	2177	13.206497674031258
72	111	100361	232077	2178	20.998979818741464
97	111	100360	200381	2178	5.6098555453424925
2237	111	125545	200377	2181	2.121312072872213
3743	111	129912	200377	2181	28.791015031093476
88	111	100360	200344	2182	6.482543177803782
1906	111	131536	200405	2186	19.753309828917338
2990	111	132077	200360	2190	10.240386104752588
2170	111	125545	225553	2191	15.925478180633068
3621	111	129912	225673	2191	1.2467698984756401
2472	111	133099	200383	2197	18.86750967859503
2500	111	133099	201410	2200	41.42277179697934
3522	111	129912	200385	2203	41.28522471233042
2994	111	132077	231791	2205	165.11672045520388
3236	111	125553	226399	2205	18.672765032150835
3715	111	129912	200378	2206	20.904636261178844
3784	111	129912	200376	2206	18.03593723927009
3810	111	129912	200383	2211	14.80928813788707
2834	111	125551	200376	2221	22.192270545504233
400	111	100378	226386	2222	11.574799645767701
2399	111	133099	200375	2223	42.26070504536829
3613	111	129912	225673	2223	0.5563337199851619
2034	111	125669	200381	2226	14.192245262553087
2172	111	125545	225553	2227	12.215730781308862
1487	111	130615	200382	2230	37.69622767608821
1543	111	126399	232077	2234	9.362737848952332
43	111	100359	225545	2235	9.606742769752474
1271	111	126386	200385	2235	6.273915561351394
1055	111	130479	200381	2236	2.2405757101142716
3101	111	125553	200359	2236	13.261933179190038
542	111	125469	225545	2238	32.664604560639106
1481	111	130615	200379	2242	80.53500930199951
2829	111	125551	200377	2248	4.836258095117377
1913	111	131536	230616	2254	3.49552293859503
3658	111	129912	200406	2254	3.8105067920176214
1981	111	125669	200362	2258	0.9396608424317437
532	111	100381	200406	2259	44.17058710834762
777	111	126364	200345	2260	51.81841739280907
278	111	100377	225553	2264	22.161603396872117
1856	111	131536	201408	2267	28.509620095288017
1633	111	131027	200362	2273	18.378242660827155
1250	111	126386	200386	2275	18.435705925190266
1395	111	126386	200375	2280	238.99079256862788
1692	111	131536	225551	2284	3.0963378232358174
3196	111	125553	201408	2285	32.852846696930605
1321	111	126386	201413	2286	2.5915387234477794
2842	111	125551	200381	2286	46.881066031582606
2946	111	125551	231786	2287	9.907057046598737
2534	111	133099	200384	2294	38.64972991688459
3589	111	129912	201413	2294	9.16174685981631
1884	111	131536	226386	2302	23.7816884207911
1574	111	126399	226234	2303	8.936913004748618
689	111	125469	226386	2309	5.417479836091058
3511	111	100345	231791	2312	28.778215328543343
1203	111	126384	200380	2319	40.742272474046615
1437	111	100405	200381	2319	28.686970393607943
1103	111	126384	225673	2320	38.391449245982955
1888	111	131536	230615	2320	1.213845670452882
3319	111	125682	200362	2320	15.463493006267626
3240	111	125553	231786	2323	1.5569334899107214
1440	111	100405	200380	2331	0.5307095149247884
3006	111	100849	200344	2338	25.26662746322858
3565	111	129912	201413	2338	2.4692505795633943
2942	111	125551	231786	2343	37.364270552803596
2555	111	133099	201413	2345	55.802813163220904
77	111	100361	226359	2350	9.481915815348952
2701	111	125551	226307	2356	4.925561354482249
3231	111	125553	200405	2359	11.718646695660937
3518	111	129912	201409	2360	25.215298063629298
876	111	126364	201408	2364	5.16468850287832
1909	111	131536	226393	2364	46.35820055535862
3112	111	125553	226359	2365	41.17703944764457
33	111	100356	200381	2367	4.839432650484435
3333	111	125682	200375	2374	6.816225033819297
2445	111	133099	200377	2375	20.544552840884613
550	111	125469	225545	2377	1.061086857905829
1686	111	131536	225669	2381	1.8187705266640608
2228	111	125545	200378	2381	16.078745291904024
2175	111	125545	225553	2382	0.8169934980203737
3604	111	129912	225673	2385	25.415934303088306
505	111	126234	231791	2386	79.4609160146316
1710	111	131536	200362	2390	8.282822668005933
2865	111	125551	200380	2400	25.47908607736445
3034	111	125553	225545	2400	66.25378235378285
3838	111	100344	225545	2402	8.048347222654638
2313	111	125545	230615	2404	39.57759116073202
3533	111	129912	200385	2405	27.9897440903609
2164	111	125545	225553	2410	82.25321149561697
2629	111	133099	230616	2412	40.16807629227514
3449	111	125682	200406	2412	16.19743377571577
3787	111	129912	200376	2420	64.57573337815622
1515	111	130616	200372	2423	5.667499420663022
3618	111	129912	225673	2425	31.13137249162007
2126	111	125545	225551	2426	16.672001212884048
1476	111	130615	231786	2429	20.727190083628216
1138	111	126384	200362	2434	7.310369022842513
3364	111	125682	200382	2435	87.75751955459361
328	111	131483	200372	2436	9.047182431174072
1529	111	130616	201413	2444	1.34798423352078
2906	111	125551	200403	2447	32.07534114432991
3395	111	125682	200385	2448	18.172782851598903
85	111	100361	200381	2450	37.46020959792686
3315	111	125682	200362	2450	0.1151415758305799
189	111	126359	200344	2455	42.85282219139006
3572	111	129912	201413	2455	20.154581093729533
931	111	131229	225698	2456	31.16605383088949
2996	111	132077	231791	2458	7.666599581333755
2395	111	133099	200375	2461	93.68608878342232
1963	111	126307	200361	2471	29.899418021516603
3497	111	125682	231786	2472	4.789763823701582
1931	111	131551	201408	2473	8.161720619958661
1683	111	131536	225669	2474	3.4650733631816393
3483	111	125682	226393	2482	18.64229469536903
1557	111	126399	200363	2485	59.654156904829115
821	111	126364	200344	2490	21.737865391304105
2415	111	133099	200379	2496	14.142982773641776
569	111	125469	200362	2497	40.27109811265968
1243	111	100403	225545	2508	13.208885624914501
1998	111	125669	200379	2508	5.500218801957653
2189	111	125545	200849	2508	0.9935775345539561
824	111	126364	200344	2513	5.905315816681343
3165	111	125553	226364	2516	9.626255415113395
2562	111	133099	201413	2517	47.263122829234284
3445	111	125682	200407	2517	38.733921106567195
1531	111	130616	200406	2519	27.624799060249174
1715	111	131536	200361	2519	23.269347460253798
2759	111	125551	200363	2520	11.382178752429919
2877	111	125551	201409	2529	40.15745820330583
2623	111	133099	230616	2531	20.8230828015273
2858	111	125551	226364	2532	12.594491755408702
2135	111	125545	225551	2534	3.0776030137713635
1301	111	126386	201413	2535	100.56607085688691
3579	111	129912	201413	2535	23.588764100314684
809	111	126364	200344	2536	0.058571102985608296
2011	111	125669	200383	2536	23.454159190426374
54	111	100358	233099	2541	46.45773554811025
118	111	100362	231229	2541	32.927792015279394
841	111	126364	200360	2544	7.692795867957862
3707	111	129912	200379	2545	54.06864346352415
3570	111	129912	201413	2556	89.89720625159326
2191	111	125545	229913	2558	1.0998043016606058
2259	111	125545	200381	2561	26.955681337358897
3117	111	125553	200375	2564	9.666518677419106
3546	111	129912	200385	2569	7.460548672699914
556	111	125469	229913	2571	25.777013257906052
2634	111	133099	230616	2571	14.563717461811745
1778	111	131536	200378	2577	82.41408293954468
1782	111	131536	200377	2578	8.349732357922639
3560	111	129912	201413	2580	19.427450132383292
548	111	125469	225545	2581	51.22230785848265
2740	111	125551	200849	2583	27.20300630832141
2751	111	125551	200344	2583	23.10327293909579
3883	111	125694	226399	2583	8.745214761386219
2601	111	133099	226393	2590	39.65885208335694
926	111	131229	233099	2598	92.354714179311
3116	111	125553	226359	2598	5.269184439908002
228	111	126359	200361	2599	42.761864172452476
3592	111	129912	201413	2603	60.51297881000275
3598	111	129912	233099	2604	151.7901397665428
1534	111	130616	226393	2606	16.77050430339678
274	111	100377	233099	2608	9.555828096517931
373	111	100379	225469	2608	45.35969947577593
1545	111	126399	232077	2609	4.824326687064284
2255	111	125545	225469	2609	24.91616753282923
3860	111	125694	200376	2611	6.991860015661298
3362	111	125682	200383	2618	23.637785463349875
415	111	126234	200344	2622	43.656447798858366
3307	111	125682	200362	2624	21.500684189560566
678	111	125469	200385	2627	16.280496298146677
461	111	126234	225469	2629	44.98305806402022
2653	111	133096	200345	2629	28.915834972340946
1193	111	126384	200381	2639	3.7980717753607
3686	111	129912	231786	2640	25.079246038322427
3758	111	129912	200377	2645	32.36568178370744
3122	111	125553	231483	2650	47.194667285357525
1535	111	130616	231786	2657	0.23450509545775464
800	111	126364	200344	2661	13.868589655274572
1655	111	131027	200385	2663	4.767961872126938
2903	111	125551	230479	2665	22.068778213777012
3628	111	129912	225673	2665	69.23526951405279
3746	111	129912	200377	2670	8.475540707025868
18	111	132097	200377	2678	52.879771402338115
1835	111	131536	200380	2681	49.639015135930315
3586	111	129912	201413	2681	16.61353280924256
2711	111	125551	225545	2685	13.156086953723737
1565	111	126399	200361	2694	10.950861505933057
3647	111	129912	225553	2694	3.55403629646038
2762	111	125551	200362	2703	19.770886955252543
3716	111	129912	200378	2704	16.181154111617634
976	111	101413	233099	2705	18.243390492084988
1600	111	126399	200385	2709	25.747664301421082
1093	111	126384	225673	2710	22.555641423006726
3318	111	125682	200362	2715	29.797003506132043
251	111	126359	200376	2716	0.014144628523962272
805	111	126364	200344	2719	14.913395822614042
3507	111	100345	233099	2720	20.476612927615907
47	111	100359	200358	2724	9.684042417459903
780	111	126364	200345	2727	24.554794832080354
2138	111	125545	225551	2727	17.806154162240745
2780	111	125551	200361	2728	10.993167497244425
2294	111	125545	201413	2730	13.228738302492498
912	111	100382	200379	2731	18.84213857945077
2403	111	133099	200374	2734	9.085809039596148
3451	111	125682	200406	2737	3.9182157709425547
2526	111	133099	201409	2738	2.095975823831931
138	111	100372	201413	2740	54.95085651371724
2497	111	133099	226364	2740	5.619326011006837
2549	111	133099	201413	2742	2.045600621534075
1024	111	130479	226393	2743	43.40661446344901
2074	111	125669	231786	2746	5.273942828072904
3797	111	129912	200376	2749	5.652275352866224
3282	111	125682	229913	2750	22.038148338435754
1926	111	131551	231483	2756	10.193958791728292
2064	111	125669	231786	2757	5.695703598077265
2441	111	133099	200377	2758	37.38213404427451
260	111	126359	200385	2759	2.020181097314408
803	111	126364	200344	2766	8.561574505443962
2205	111	125545	200362	2769	21.616210016195883
3600	111	129912	225545	2771	16.325978354722313
179	111	126359	225553	2775	29.711533108879927
3028	111	125553	225545	2775	31.56116788060631
1163	111	126384	200379	2776	10.128467969840756
2804	111	125551	200372	2776	14.457197388896393
3538	111	129912	200385	2781	1.6498247801344466
2799	111	125551	200373	2783	15.255449296244114
1089	111	126384	225673	2786	33.89596776837679
2365	111	133099	232097	2789	16.84806805766089
1145	111	126384	200361	2797	19.58695546244918
1907	111	131536	200404	2798	49.00308817440656
919	111	100382	230615	2799	1.9144428461756426
465	111	126234	226364	2800	44.52522586037596
989	111	101413	225469	2801	12.742821333798203
3099	111	125553	232097	2802	4.969031444415426
3060	111	125553	225545	2805	16.401610834573386
3627	111	129912	225673	2805	0.6977478652073716
3197	111	125553	201408	2824	52.26301150680685
3251	111	125553	231786	2825	33.610284266894
3489	111	125682	226399	2828	9.551075411062737
1621	111	130631	231786	2830	15.322352822556109
3134	111	125553	200378	2831	24.339021791913854
3453	111	125682	200405	2836	66.25435829468357
3481	111	125682	226393	2841	1.1783745426091938
2778	111	125551	200361	2844	28.0173534099371
2179	111	125545	225553	2851	18.570099542691256
1391	111	126386	200362	2855	37.8269251349465
2540	111	133099	201413	2855	15.37773807020186
1361	111	126386	231786	2857	42.443541524287184
1852	111	131536	201408	2857	23.48722792278482
3764	111	129912	200377	2860	17.72767273462236
2985	111	132077	200361	2861	17.831052065162236
2010	111	125669	200383	2864	18.687406089897543
187	111	126359	200344	2867	69.22153942833485
3878	111	125694	226393	2868	8.457110683284737
60	111	100358	226234	2873	28.234233608400718
2471	111	133099	200383	2877	20.152110270550516
3012	111	125553	226307	2878	8.072242059714782
3353	111	125682	200377	2878	12.925276816530719
2369	111	133099	200359	2879	27.168747962269773
1308	111	126386	201413	2880	11.358294079078089
509	111	126234	231791	2887	130.70226171324856
2481	111	133099	200382	2887	20.998921089490196
3084	111	125553	229913	2888	6.126687385719663
1750	111	131536	200379	2892	11.512851046573767
528	111	100381	231229	2894	8.969189307450968
2945	111	125551	231786	2894	3.625092780022612
3438	111	125682	201413	2894	3.4865838519548102
487	111	126234	226386	2899	31.52611718918105
2319	111	125545	200406	2899	5.181702842189656
1755	111	131536	200379	2905	128.0810763494111
3617	111	129912	225673	2915	22.74546925416807
288	111	100377	225469	2922	16.60514389494636
1478	111	130615	231786	2925	6.149493449249469
352	111	131483	200406	2926	45.63957557924185
3804	111	129912	200383	2926	10.751657295047282
2220	111	125545	200379	2927	42.62433552663515
2130	111	125545	225551	2934	10.173115100940752
2421	111	133099	200378	2936	363.54214651343636
1414	111	126386	200377	2937	16.006931465181943
3266	111	125553	231027	2938	9.357115290155102
2747	111	125551	200344	2940	21.491172977470924
2463	111	133099	200376	2944	86.44949985278407
3173	111	125553	226364	2944	223.98054206952565
1779	111	131536	200377	2945	65.26260198598015
168	111	126359	233096	2951	23.345127733220345
1173	111	126384	200377	2953	18.982730154835153
2766	111	125551	200362	2954	28.191216932535703
211	111	126359	200358	2957	23.20009866041469
3611	111	129912	225673	2958	0.9145039777362949
3777	111	129912	200376	2960	64.03548683238563
1016	111	130479	200406	2964	7.705099238954438
3268	111	125553	231551	2964	3.0979207044975285
2885	111	125551	201408	2970	48.9933357207416
449	111	126234	200378	2973	15.329933031752935
2951	111	125551	231551	2974	5.989859230333131
2057	111	125669	200405	2976	14.639876379294789
1096	111	126384	225673	2978	8.230643302774729
561	111	125469	225698	2979	33.85185535913058
341	111	131483	226364	2982	9.661338064106733
1048	111	130479	200383	2982	24.965567723455912
1954	111	126307	200362	2985	17.24688967576396
2600	111	133099	226393	2987	7.388361682780944
3632	111	129912	225673	2988	35.900611524394286
646	111	125469	200381	2989	16.79429309426355
614	111	125469	200378	2995	0.001715533060593953
2279	111	125545	200380	2995	21.751128750891105
3366	111	125682	200382	2996	28.914104478600223
1455	111	100407	225673	3010	0.40505564058666643
63	111	100358	200381	3013	12.213882030944628
3588	111	129912	201413	3014	16.406758047100496
3729	111	129912	200377	3014	0.8085002022852211
1685	111	131536	225669	3015	30.21781562215289
2647	111	133099	231027	3016	2.3379321735273746
1597	111	126399	201410	3020	7.74397410274648
2088	111	125545	225669	3023	6.949317341019252
275	111	100377	233099	3024	9.069334395097512
1682	111	131536	225669	3026	19.66030756043596
3490	111	125682	226399	3030	16.237202838899133
2046	111	125669	200385	3032	24.88967491233075
2136	111	125545	225551	3042	32.9685453920128
2343	111	125545	231027	3042	28.672404277122673
2689	111	133096	226364	3045	0.2517171571937898
2661	111	133096	200358	3049	14.01260844917934
2506	111	133099	200385	3051	115.58574343693616
3305	111	125682	200362	3055	49.247735551513024
218	111	126359	200361	3056	15.216041767640444
2024	111	125669	200381	3068	24.695566040155665
2081	111	125669	231791	3071	13.8023287240342
1034	111	130479	231786	3078	4.226349197493222
56	111	100358	229913	3079	23.81558490333152
1785	111	131536	200377	3080	61.50454901138617
1879	111	131536	200403	3080	11.705148628385214
1127	111	126384	225698	3085	7.116288969108015
2603	111	133099	226393	3086	79.85354339763643
1078	111	126384	225673	3088	14.829968465446127
2998	111	132077	226359	3088	0.31713971619410875
3492	111	125682	226399	3088	10.798058657562246
938	111	131229	200361	3089	17.4242938441606
2741	111	125551	200849	3096	10.761191526952093
2910	111	125551	230615	3096	22.486632347881745
90	111	100360	233122	3105	19.70497828895796
2619	111	133099	230616	3114	105.00475267227378
730	111	100380	225469	3119	13.10026456701725
1393	111	126386	200361	3120	28.48778318646349
563	111	125469	200358	3122	3.9250705161923594
2030	111	125669	200381	3123	11.705394358010274
442	111	126234	200374	3124	12.079466513560881
506	111	126234	231791	3124	47.49432937873675
3331	111	125682	200361	3128	26.17510118194881
291	111	100377	226386	3130	14.9817008456466
1759	111	131536	200379	3130	3.9245218338801595
621	111	125469	226234	3151	3.460817620057303
3429	111	125682	201413	3154	18.491403368303196
3199	111	125553	200384	3156	27.05901456689092
721	111	125469	231551	3160	4.014780739426147
2648	111	133099	231551	3167	19.670263161798875
144	111	100375	200406	3170	22.61970006664529
3813	111	129912	200382	3170	17.492652597552315
3653	111	129912	200407	3177	42.74998527513392
3080	111	125553	200849	3181	86.8232490002525
2464	111	133099	200376	3182	11.038640014591056
2466	111	133099	200376	3183	11.068173336774063
3510	111	100345	231791	3185	7.4352144880266735
3670	111	129912	200404	3185	42.921578272841316
3693	111	129912	200375	3187	139.90937646566323
3536	111	129912	200385	3189	10.491260311309226
529	111	100381	225469	3193	9.137555449591638
1498	111	130615	200380	3196	107.72606432555413
2276	111	125545	200380	3197	16.38961218479799
2114	111	125545	225551	3198	18.735779923518212
3487	111	125682	230616	3214	78.05430141341508
584	111	125469	200361	3217	57.00758746896015
3081	111	125553	200849	3217	10.66003197869735
2146	111	125545	225553	3222	1.8151376126216479
62	111	100358	200376	3226	2.203267647693064
3289	111	125682	200356	3228	28.757350099134623
2936	111	125551	231786	3229	52.70647728496748
1464	111	130615	225545	3230	22.86024543469928
1198	111	126384	200381	3232	37.30865104530305
1751	111	131536	200379	3233	31.054958111426835
2448	111	133099	200377	3233	26.792278263367564
1728	111	131536	200373	3242	22.735681787645017
3206	111	125553	200403	3247	2.7227868632885692
1864	111	131536	200384	3250	28.904413154256954
3190	111	125553	200380	3252	26.17327715749238
1878	111	131536	200403	3253	66.48202407497205
2412	111	133099	200379	3254	12.272348888553218
1136	111	126384	200362	3257	33.183918887707236
1521	111	130616	200376	3261	0.44377142968479033
1211	111	126384	200385	3263	11.549137058482232
1518	111	130616	200378	3263	25.10975621345721
3008	111	100849	200375	3264	21.747714870682643
2523	111	133099	201409	3266	17.87768412671793
3001	111	132077	226234	3266	53.95956638799483
1128	111	126384	225698	3269	4.473242123899224
735	111	126364	233099	3275	4.934774572678641
1603	111	126399	200384	3276	18.13035689866887
2084	111	125545	225669	3276	28.836549471719593
2106	111	125545	225551	3287	4.9667728056049185
2880	111	125551	201409	3291	30.43280141095771
2551	111	133099	201413	3292	42.43325536959368
3629	111	129912	225673	3297	2.566952586689494
2139	111	125545	225553	3298	15.218201694039225
1625	111	131027	233099	3303	17.077465403717742
1366	111	126386	200362	3304	98.91125128329425
3547	111	129912	201408	3307	24.577484750250242
3479	111	125682	226393	3309	20.857885000634035
903	111	100383	230479	3310	46.76697084399636
2585	111	133099	226386	3310	2.4571303920263716
1620	111	126399	231027	3312	35.2688184028137
2124	111	125545	225551	3314	0.9438876370835705
1379	111	126386	200362	3316	47.977379417019755
2414	111	133099	200379	3316	12.057242282027865
3734	111	129912	200377	3320	16.461770931535145
2278	111	125545	200380	3322	38.08311687038112
3339	111	125682	200379	3325	13.056659465168416
2058	111	125669	200405	3327	15.783501155578818
3194	111	125553	200385	3328	2.274094962963898
19	111	132097	200376	3330	3.2885714189023347
1505	111	100406	200380	3330	18.579226721617474
412	111	126234	229913	3332	3.6859183133375475
2755	111	125551	200359	3332	13.149937665258506
3167	111	125553	226364	3332	15.827998876713488
2987	111	132077	200361	3334	20.31632077690128
3107	111	125553	200361	3334	1.3930421977623817
1192	111	126384	225469	3340	16.113907597557997
2992	111	132077	231791	3344	21.846710002320904
2687	111	133096	226364	3346	35.060407633147804
2079	111	125669	231786	3347	13.675105193545825
3038	111	125553	225545	3349	17.140488207214922
2857	111	125551	226364	3352	47.56924339473167
338	111	131483	200381	3353	4.652355090141315
1310	111	126386	201413	3357	19.016852437851817
2007	111	125669	200377	3359	5.772937512822326
3082	111	125553	200849	3359	20.00644382170632
2103	111	125545	225551	3361	26.679801474644833
1335	111	126386	201413	3364	32.05619635668996
388	111	100378	200361	3365	1.8459781373258004
1671	111	131536	225669	3368	4.581539022845802
2608	111	133099	226393	3370	6.696136489135505
1854	111	131536	201408	3372	0.16295583938737068
2305	111	125545	200403	3373	20.648800575822
3291	111	125682	200362	3373	27.885174023233652
2005	111	125669	200378	3375	4.440175770211078
522	111	100381	200849	3379	9.580577923345249
3402	111	125682	200385	3386	7.555497471077814
3562	111	129912	201413	3388	27.95814864969161
1045	111	130479	200378	3389	3.121814472222061
3755	111	129912	200377	3390	7.79488957535441
230	111	126359	200361	3396	0.0077480713835431266
3868	111	125694	226393	3399	15.407615241168013
3839	111	100344	225553	3402	23.697273641635228
3393	111	125682	200385	3410	37.522046692541394
2660	111	133096	200344	3415	38.102406456425726
1150	111	126384	200361	3416	0.6406958283158144
881	111	126364	200403	3419	22.06981983933584
3380	111	125682	200385	3423	8.808609952667009
1694	111	131536	225551	3426	18.8645649182222
1636	111	131027	200362	3429	22.628377048542788
2099	111	125545	225551	3430	35.2483068807134
2733	111	125551	233096	3442	30.14851203418341
2231	111	125545	200378	3443	5.598393918304591
1853	111	131536	201408	3446	4.702715325817601
140	111	100372	200381	3448	27.67861328127303
2581	111	133099	226386	3449	30.810014445208257
3310	111	125682	200362	3449	2.574305250770597
639	111	125469	200383	3452	15.200051517655812
2986	111	132077	200361	3457	4.759776940031583
3782	111	129912	200376	3458	54.18807959628002
2321	111	125545	200406	3459	20.944638810791428
3770	111	129912	200376	3464	28.308017717983
3733	111	129912	200377	3465	24.33320893582653
593	111	125469	226359	3466	2.2326837267459503
3875	111	125694	226393	3472	11.722679420394169
3075	111	125553	233096	3474	56.04131346301397
1539	111	130616	231791	3475	17.020952814842097
1874	111	131536	230479	3481	18.59216121019754
3454	111	125682	200405	3482	56.35959707116125
1467	111	130615	200406	3485	37.67593855135357
3520	111	129912	200385	3487	12.912318317169408
492	111	126234	230616	3489	44.12515509419885
105	111	100362	229913	3492	71.6307132219123
3226	111	125553	200406	3496	50.247202017194766
1421	111	126386	200383	3499	26.30509851481809
3304	111	125682	200362	3502	1.3470363789894588
2795	111	125551	200375	3507	0.04672167614225509
2879	111	125551	201409	3507	25.290308429929006
3018	111	125553	225545	3508	1.0354698353995047
1871	111	131536	201413	3509	7.143663944331245
1413	111	126386	200377	3510	14.06581748578983
2229	111	125545	200378	3515	9.464138327249755
1228	111	126384	200405	3519	19.656390854506096
2707	111	125551	225545	3519	1.686720962942862E-4
2673	111	133096	200361	3520	8.725572861346091
3867	111	125694	226393	3523	33.61523900240828
3334	111	125682	200374	3524	11.151507529331235
