id	type	origin	destination	demand
1042	111	125469	200358	3.6340520000000005
1043	111	125469	200356	2.642943
1044	111	125469	200363	2.973316
1045	111	125469	200362	218.1072
1046	111	125469	200361	174.83396000000002
1047	111	125469	200360	5.285895
1048	111	125469	200375	6.277000000000001
1049	111	125469	226359	39.0
1050	111	125469	200374	6.276995
1051	111	125469	200373	4.29479
1052	111	125469	200372	8.589576000000001
1053	111	125469	200379	231.98779
1054	111	125469	231483	13.0
1055	111	125469	200378	150.9888
1056	111	125469	226234	26.0
1057	111	125469	200377	203.9212
1058	111	125469	200376	17.179150000000003
1059	111	125469	230584	13.250475999999999
1060	111	125469	200383	50.546380000000006
1061	111	125469	200382	31.71536
1062	111	125469	200381	102.41416000000001
1063	111	125469	231229	2.0999999999999996
1064	111	125469	200380	208.89190000000002
1065	111	125469	226364	222.04000000000002
1066	111	125469	201410	4.955525000000001
1067	111	125469	200386	4.955523
1068	111	125469	201409	12.223625
1069	111	125469	200385	36.67090999999999
1070	111	125469	201408	11.562888000000001
1071	111	125469	200384	23.125799999999998
1072	111	125469	201413	41.62647
1073	111	125469	230479	44.060559999999995
1074	111	125469	200403	6.937733000000001
1075	111	125469	226386	43.67754000000001
1076	111	125469	200407	22.46505
1077	111	125469	230615	11.406546000000002
1078	111	125469	200406	71.35954
1079	111	125469	200405	52.52858
1080	111	125469	200404	3.634049
1081	111	125469	226393	59.13836
1082	111	125469	230616	37.17225
1083	111	125469	226399	51.8
1084	111	125469	230631	1.4
1085	111	125469	231786	87.0
1086	111	125469	231791	31.491
1087	111	125469	231027	5.495158
1088	111	125469	231551	113.3319
1089	111	100380	225669	5.63001
1090	111	100380	233099	6.43421
1091	111	100380	225545	20.708879999999997
1092	111	100380	225673	0.124665
1093	111	100380	225551	0.5617289999999999
1094	111	100380	225553	2.7771
1095	111	100380	200849	3.0
1096	111	100380	229913	1.302372
1097	111	100380	200345	3.0
1098	111	100380	200344	1.0
1099	111	100380	225698	1.02737
1100	111	100380	232097	6.23324
1101	111	100380	200359	2.0
1102	111	100380	200358	1.0
1103	111	100380	200356	1.0
1104	111	100380	200362	4.0
1105	111	100380	200361	2.0
1106	111	100380	200360	2.0
1107	111	100380	200375	2.0
1108	111	100380	226359	10.65216
1109	111	100380	200374	1.0
1110	111	100380	200373	1.0
1111	111	100380	200372	2.0
1112	111	100380	200379	8.0
1113	111	100380	200378	6.0
1114	111	100380	226234	2.23854
1115	111	100380	200377	5.0
1116	111	100380	200376	4.0
1117	111	100380	200383	7.0
1118	111	100380	200382	5.0
1119	111	100380	231229	5.346
1120	111	100380	200381	8.0
1121	111	100380	225469	16.1654
1122	111	100380	226364	5.7826
1123	111	100380	201410	1.0
1124	111	100380	200386	1.0
1125	111	100380	201409	2.0
1126	111	100380	200385	2.0
1127	111	100380	201408	3.0
1128	111	100380	200384	1.0
1129	111	100380	201413	6.0
1130	111	100380	230479	4.07874
1131	111	100380	200403	2.0
1132	111	100380	226386	4.834350000000001
1133	111	100380	230615	2.4198180000000002
1134	111	100380	200407	3.0
1135	111	100380	200406	6.0
1136	111	100380	200405	6.0
1137	111	100380	200404	1.0
1138	111	100380	226393	6.505226
1139	111	100380	230616	3.41008
1140	111	100380	231786	12.049041
1141	111	100380	231791	17.8149
1142	111	100380	231027	0.58288
1143	111	100380	231551	0.933691
1144	111	126364	233099	60.0
1145	111	126364	225545	40.0
1146	111	126364	225673	0.34906230000000005
1147	111	126364	233096	256.0
1148	111	126364	225551	68.0
1149	111	126364	232077	9.43828
1150	111	126364	225553	177.0
1151	111	126364	200849	14.192838
1152	111	126364	200345	218.5696
1153	111	126364	200344	608.3988999999999
1154	111	126364	225698	5.188720999999999
1155	111	126364	200359	18.923755999999997
1156	111	126364	200358	37.84758000000001
1157	111	126364	200356	73.80259000000001
1158	111	126364	200363	0.946188
1159	111	126364	200362	17.03139
1160	111	126364	200361	68.12558
1161	111	126364	200360	65.287
1162	111	126364	200375	14.192833999999998
1163	111	126364	200374	30.278068
1164	111	126364	200373	10.408088
1165	111	126364	200372	35.955147999999994
1166	111	126364	231483	6.0
1167	111	126364	200379	54.87897
1168	111	126364	226234	22.0
1169	111	126364	200378	48.255658
1170	111	126364	200377	39.73987
1171	111	126364	200376	24.600887999999998
1172	111	126364	200383	9.461888
1173	111	126364	200382	9.461896
1174	111	126364	225469	17.0
1175	111	126364	200381	40.68609
1176	111	126364	200380	30.278028
1177	111	126364	200386	0.946188
1178	111	126364	201410	25.547098
1179	111	126364	200385	5.677126
1180	111	126364	201409	40.686110000000006
1181	111	126364	200384	3.784756
1182	111	126364	201408	40.686099999999996
1183	111	126364	201413	17.031390000000002
1184	111	126364	230479	2.28886
1185	111	126364	200403	19.869948
1186	111	126364	226386	2.71288
1187	111	126364	200407	3.784756
1188	111	126364	200406	17.031398
1189	111	126364	200405	33.11658
1190	111	126364	200404	8.515706
1191	111	126364	226399	2.0
1192	111	126364	231786	49.0
1193	111	100383	233099	25.73684
1194	111	100383	225545	10.99644
1195	111	100383	225673	0.598393
1196	111	100383	225551	0.198852
1197	111	100383	200849	4.248
1198	111	100383	225553	5.89856
1199	111	100383	229913	2.604748
1200	111	100383	200345	3.0
1201	111	100383	200344	3.0
1202	111	100383	225698	3.0821099999999997
1203	111	100383	232097	14.024780000000003
1204	111	100383	200359	2.0
1205	111	100383	200358	2.0
1206	111	100383	200356	1.0
1207	111	100383	200362	6.0
1208	111	100383	200361	3.0
1209	111	100383	200360	3.0
1210	111	100383	200375	3.0
1211	111	100383	226359	10.65216
1212	111	100383	200374	1.0
1213	111	100383	200373	1.0
1214	111	100383	200372	3.186
1215	111	100383	200379	11.0
1216	111	100383	231483	14.25
1217	111	100383	200378	7.0
1218	111	100383	226234	3.3578099999999997
1219	111	100383	200377	7.0
1220	111	100383	200376	6.0
1221	111	100383	200382	6.0
1222	111	100383	231229	10.692
1223	111	100383	225469	5.0436060000000005
1224	111	100383	200381	11.0
1225	111	100383	200380	6.0
1226	111	100383	226364	1.44565
1227	111	100383	201410	1.0
1228	111	100383	200386	1.0
1229	111	100383	201409	3.0
1230	111	100383	200385	2.0
1231	111	100383	201408	3.0
1232	111	100383	200384	3.0
1233	111	100383	201413	9.0
1234	111	100383	230479	2.71916
1235	111	100383	200403	2.124
1236	111	100383	226386	9.668709999999999
1237	111	100383	230615	6.452846000000001
1238	111	100383	200407	4.0
1239	111	100383	200406	7.0
1240	111	100383	200405	8.496
1241	111	100383	200404	1.062
1242	111	100383	226393	12.545814
1243	111	100383	230616	15.34536
1244	111	100383	231786	9.140085000000001
1245	111	100383	231791	17.8149
1246	111	100382	225669	7.50668
1247	111	100382	225545	16.49466
1248	111	100382	225673	0.42386159999999995
1249	111	100382	232077	0.487508
1250	111	100382	200849	3.186
1251	111	100382	225553	1.47464
1252	111	100382	229913	2.1706220000000003
1253	111	100382	200345	1.0
1254	111	100382	200344	3.0
1255	111	100382	225698	4.10948
1256	111	100382	232097	4.67493
1257	111	100382	200359	2.0
1258	111	100382	200358	1.0
1259	111	100382	200356	1.0
1260	111	100382	200362	4.0
1261	111	100382	200361	2.0
1262	111	100382	200360	1.0
1263	111	100382	200375	2.0
1264	111	100382	226359	7.10144
1265	111	100382	200374	1.0
1266	111	100382	200373	1.0
1267	111	100382	200372	1.062
1268	111	100382	200379	9.0
1269	111	100382	200378	4.0
1270	111	100382	226234	1.11927
1271	111	100382	200377	6.0
1272	111	100382	200376	4.0
1273	111	100382	200383	6.0
1274	111	100382	231229	5.346
1275	111	100382	225469	4.203005
1276	111	100382	200381	9.0
1277	111	100382	200380	5.0
1278	111	100382	201410	1.0
1279	111	100382	201409	2.0
1280	111	100382	200385	2.0
1281	111	100382	201408	2.0
1282	111	100382	200384	2.0
1283	111	100382	201413	6.0
1284	111	100382	230479	8.15748
1285	111	100382	200403	2.124
1286	111	100382	226386	3.2229
1287	111	100382	230615	3.226424
1288	111	100382	200407	3.0
1289	111	100382	200406	5.0
1290	111	100382	200405	6.372000000000001
1291	111	100382	200404	1.062
1292	111	100382	226393	8.828528
1293	111	100382	230616	1.70504
1294	111	100382	231786	10.054096000000001
1295	111	100382	231791	17.8149
1296	111	100382	231027	0.58288
1297	111	100382	231551	2.801073
1298	111	131229	200386	1.03438
1299	111	131229	201409	4.13752
1300	111	131229	200385	13.446890000000002
1301	111	131229	201408	4.13752
1302	111	131229	200384	4.137510000000001
1303	111	131229	201413	29.996879999999997
1304	111	131229	233099	19.0
1305	111	131229	225545	2.124
1306	111	131229	225673	0.12466509999999999
1307	111	131229	233096	3.0
1308	111	131229	225551	7.434000000000001
1309	111	131229	232077	4.92432
1310	111	131229	225553	9.558
1311	111	131229	200849	2.19702
1312	111	131229	200407	4.13752
1313	111	131229	200406	6.206270000000002
1314	111	131229	200405	5.49253
1315	111	131229	200404	1.09851
1316	111	131229	200345	6.20626
1317	111	131229	230616	1.43522
1318	111	131229	233122	1.0
1319	111	131229	225698	3.459144
1320	111	131229	200359	7.240640000000001
1321	111	131229	200358	2.06876
1322	111	131229	200356	4.1375
1323	111	131229	200363	2.06875
1324	111	131229	231786	2.124
1325	111	131229	200362	62.06247
1326	111	131229	200361	71.37179
1327	111	131229	200360	11.378120000000001
1328	111	131229	231027	0.49064
1329	111	131229	200375	9.3094
1330	111	131229	200374	4.13752
1331	111	131229	200372	1.09851
1332	111	131229	200379	13.446890000000003
1333	111	131229	226234	3.0
1334	111	131229	200378	5.171900000000001
1335	111	131229	200377	10.34376
1336	111	131229	200376	11.37814
1337	111	131229	200383	11.37813
1338	111	131229	200382	6.206270000000002
1339	111	131229	225469	1.56
1340	111	131229	200381	13.44688
1341	111	131229	200380	3.10313
1342	111	101409	201410	1.0
1343	111	101409	200385	1.0
1344	111	101409	200384	1.0
1345	111	101409	201408	1.0
1346	111	101409	201413	3.0
1347	111	101409	233099	25.73684
1348	111	101409	225545	2.58861
1349	111	101409	225673	0.049866
1350	111	101409	225551	0.936215
1351	111	101409	200403	1.0
1352	111	101409	226386	3.2229
1353	111	101409	225553	2.7771
1354	111	101409	200849	1.0
1355	111	101409	230615	0.806606
1356	111	101409	200407	1.0
1357	111	101409	200406	2.0
1358	111	101409	200405	3.0
1359	111	101409	229913	0.217062
1360	111	101409	226393	2.323295
1361	111	101409	230616	3.41008
1362	111	101409	200344	2.0
1363	111	101409	232097	1.55831
1364	111	101409	200358	1.0
1365	111	101409	200356	1.0
1366	111	101409	231786	4.303255
1367	111	101409	200362	2.0
1368	111	101409	200361	1.0
1369	111	101409	200360	2.0
1370	111	101409	231027	1.16576
1371	111	101409	200375	1.0
1372	111	101409	226359	7.10144
1373	111	101409	200374	1.0
1374	111	101409	200372	1.0
1375	111	101409	200379	4.0
1376	111	101409	231483	14.25
1377	111	101409	200378	2.0
1378	111	101409	226234	2.23854
1379	111	101409	200377	3.0
1380	111	101409	200376	2.0
1381	111	101409	231551	0.933691
1382	111	101409	200383	3.0
1383	111	101409	200382	1.0
1384	111	101409	200381	4.0
1385	111	101409	225469	1.61654
1386	111	101409	200380	2.0
1387	111	101409	226364	4.33695
1388	111	100385	200386	1.0
1389	111	100385	201408	1.0
1390	111	100385	201413	1.0
1391	111	100385	233099	12.86842
1392	111	100385	225673	0.074799
1393	111	100385	226386	8.05725
1394	111	100385	225553	1.38855
1395	111	100385	200849	1.0
1396	111	100385	200406	2.0
1397	111	100385	200405	1.0
1398	111	100385	229913	0.217062
1399	111	100385	226393	2.787954
1400	111	100385	230616	1.70504
1401	111	100385	200344	1.0
1402	111	100385	232097	1.55831
1403	111	100385	200356	1.0
1404	111	100385	231786	0.860651
1405	111	100385	200362	2.0
1406	111	100385	200361	2.0
1407	111	100385	200360	1.0
1408	111	100385	200375	1.0
1409	111	100385	226359	3.55072
1410	111	100385	200379	2.0
1411	111	100385	200378	1.0
1412	111	100385	200376	1.0
1413	111	100385	200383	1.0
1414	111	100385	200382	1.0
1415	111	100385	231229	5.346
1416	111	100385	200381	2.0
1417	111	100385	200380	1.0
1418	111	101408	225669	1.87667
1419	111	101408	233099	6.43421
1420	111	101408	225545	7.76583
1421	111	101408	225673	0.024933
1422	111	101408	225551	1.123458
1423	111	101408	225553	4.165649999999999
1424	111	101408	200849	1.0
1425	111	101408	229913	0.217062
1426	111	101408	200345	1.0
1427	111	101408	200344	1.0
1428	111	101408	225698	1.02737
1429	111	101408	232097	3.11662
1430	111	101408	200359	1.0
1431	111	101408	200358	1.0
1432	111	101408	200356	1.0
1433	111	101408	200363	1.0
1434	111	101408	200362	2.0
1435	111	101408	200361	2.0
1436	111	101408	200360	1.0
1437	111	101408	200375	2.0
1438	111	101408	226359	7.10144
1439	111	101408	200373	1.0
1440	111	101408	200372	1.0
1441	111	101408	200379	5.0
1442	111	101408	231483	14.25
1443	111	101408	200378	3.0
1444	111	101408	226234	3.3578099999999997
1445	111	101408	200377	3.0
1446	111	101408	200376	3.0
1447	111	101408	200383	4.0
1448	111	101408	200382	2.0
1449	111	101408	200381	5.0
1450	111	101408	225469	4.84962
1451	111	101408	200380	3.0
1452	111	101408	226364	5.7826
1453	111	101408	200385	1.0
1454	111	101408	201409	2.0
1455	111	101408	200384	1.0
1456	111	101408	201413	4.0
1457	111	101408	200403	1.0
1458	111	101408	226386	9.6687
1459	111	101408	230615	1.613212
1460	111	101408	200407	2.0
1461	111	101408	200406	3.0
1462	111	101408	200405	3.0
1463	111	101408	200404	1.0
1464	111	101408	226393	3.252613
1465	111	101408	230616	3.41008
1466	111	101408	231786	9.467125000000001
1467	111	101408	231027	0.58288
1468	111	101408	231551	0.933691
1469	111	100384	201409	1.0
1470	111	100384	200385	1.0
1471	111	100384	201408	1.0
1472	111	100384	201413	3.0
1473	111	100384	233099	19.30263
1474	111	100384	225545	5.49822
1475	111	100384	225673	0.17453100000000002
1476	111	100384	225551	0.198852
1477	111	100384	200403	1.062
1478	111	100384	226386	6.4458
1479	111	100384	200849	1.062
1480	111	100384	225553	2.9493
1481	111	100384	230615	0.806606
1482	111	100384	200407	1.0
1483	111	100384	200406	2.0
1484	111	100384	200405	2.124
1485	111	100384	229913	1.08531
1486	111	100384	226393	4.1819310000000005
1487	111	100384	200345	1.0
1488	111	100384	230616	6.82016
1489	111	100384	200344	1.0
1490	111	100384	225698	1.02737
1491	111	100384	232097	6.23324
1492	111	100384	200359	1.0
1493	111	100384	200358	1.0
1494	111	100384	231786	1.828022
1495	111	100384	200362	2.0
1496	111	100384	200361	2.0
1497	111	100384	231791	17.8149
1498	111	100384	200375	1.0
1499	111	100384	226359	3.55072
1500	111	100384	200373	1.0
1501	111	100384	200379	3.0
1502	111	100384	200378	2.0
1503	111	100384	226234	1.11927
1504	111	100384	200377	2.0
1505	111	100384	200376	2.0
1506	111	100384	200383	3.0
1507	111	100384	200382	1.0
1508	111	100384	225469	1.681202
1509	111	100384	200381	3.0
1510	111	100384	200380	2.0
1511	111	101410	200384	1.0
1512	111	101410	201408	1.0
1513	111	101410	201413	2.0
1514	111	101410	233099	19.30263
1515	111	101410	225545	2.58861
1516	111	101410	225673	0.024933
1517	111	101410	225551	0.374486
1518	111	101410	200403	1.0
1519	111	101410	226386	3.2229
1520	111	101410	225553	1.38855
1521	111	101410	200849	1.0
1522	111	101410	200406	2.0
1523	111	101410	200405	1.0
1524	111	101410	226393	1.393977
1525	111	101410	200345	1.0
1526	111	101410	230616	3.41008
1527	111	101410	200344	1.0
1528	111	101410	225698	1.02737
1529	111	101410	233122	1.0
1530	111	101410	200359	1.0
1531	111	101410	231786	0.860651
1532	111	101410	200362	1.0
1533	111	101410	200361	1.0
1534	111	101410	231027	0.58288
1535	111	101410	226359	3.55072
1536	111	101410	200374	1.0
1537	111	101410	200372	1.0
1538	111	101410	200379	2.0
1539	111	101410	200378	1.0
1540	111	101410	226234	3.3578099999999997
1541	111	101410	200377	1.0
1542	111	101410	200376	2.0
1543	111	101410	231551	0.933691
1544	111	101410	200383	1.0
1545	111	101410	200382	1.0
1546	111	101410	200381	2.0
1547	111	101410	225469	1.61654
1548	111	101410	200380	1.0
1549	111	101410	226364	4.33695
1550	111	100386	201409	1.0
1551	111	100386	200385	1.0
1552	111	100386	201413	1.0
1553	111	100386	233099	6.43421
1554	111	100386	225673	0.024933
1555	111	100386	226386	1.61145
1556	111	100386	225553	1.47464
1557	111	100386	200407	1.0
1558	111	100386	200405	1.062
1559	111	100386	229913	0.651186
1560	111	100386	226393	1.393977
1561	111	100386	200344	1.0
1562	111	100386	225698	1.02737
1563	111	100386	200359	1.0
1564	111	100386	200362	1.0
1565	111	100386	200361	1.0
1566	111	100386	231027	1.74864
1567	111	100386	226359	3.55072
1568	111	100386	200379	1.0
1569	111	100386	200378	1.0
1570	111	100386	226234	1.11927
1571	111	100386	200377	1.0
1572	111	100386	200376	1.0
1573	111	100386	200383	1.0
1574	111	100386	231229	5.346
1575	111	100386	225469	0.840601
1576	111	100386	200381	2.0
1577	111	100386	200380	1.0
1578	111	101413	233099	57.90785
1579	111	101413	225545	6.38892
1580	111	101413	225673	0.4986608
1581	111	101413	225551	0.397704
1582	111	101413	232077	0.487508
1583	111	101413	200849	3.186
1584	111	101413	225553	5.89858
1585	111	101413	229913	0.434124
1586	111	101413	200345	3.0
1587	111	101413	200344	4.0
1588	111	101413	225698	2.05474
1589	111	101413	200359	2.0
1590	111	101413	200358	2.0
1591	111	101413	200356	2.0
1592	111	101413	200362	6.0
1593	111	101413	200361	4.0
1594	111	101413	200360	3.0
1595	111	101413	200375	3.0
1596	111	101413	226359	21.304319999999997
1597	111	101413	200374	1.0
1598	111	101413	200373	1.0
1599	111	101413	200372	2.124
1600	111	101413	200379	10.0
1601	111	101413	200378	7.0
1602	111	101413	226234	4.47708
1603	111	101413	200377	9.0
1604	111	101413	200376	7.0
1605	111	101413	200383	8.0
1606	111	101413	200382	6.0
1607	111	101413	231229	10.692
1608	111	101413	225469	9.07848
1609	111	101413	200381	11.0
1610	111	101413	200380	6.0
1611	111	101413	226364	2.8913
1612	111	101413	200386	2.0
1613	111	101413	201410	1.0
1614	111	101413	200385	1.0
1615	111	101413	201409	3.0
1616	111	101413	200384	3.0
1617	111	101413	201408	4.0
1618	111	101413	230479	1.35958
1619	111	101413	200403	2.124
1620	111	101413	226386	29.00617
1621	111	101413	230615	0.806606
1622	111	101413	200407	4.0
1623	111	101413	200406	7.0
1624	111	101413	200405	7.434000000000001
1625	111	101413	200404	1.062
1626	111	101413	226393	13.939786999999999
1627	111	101413	230616	10.23024
1628	111	101413	231786	1.791457
1629	111	101413	231791	35.6298
1630	111	101413	231027	3.4972799999999995
1631	111	101413	231551	0.933691
1632	111	130479	226307	2.06767
1633	111	130479	200385	4.13534
1634	111	130479	200384	2.06767
1635	111	130479	201408	16.54133
1636	111	130479	201413	4.13534
1637	111	130479	233099	6.203010000000001
1638	111	130479	225545	71.31272
1639	111	130479	225673	1.5707816
1640	111	130479	225551	4.39174
1641	111	130479	200403	8.78348
1642	111	130479	225553	6.58759
1643	111	130479	200849	15.37105
1644	111	130479	200407	37.218
1645	111	130479	200406	97.18020000000001
1646	111	130479	200405	68.07181
1647	111	130479	200404	17.12775
1648	111	130479	229913	2.923396
1649	111	130479	226393	10.560431000000001
1650	111	130479	225698	0.864787
1651	111	130479	200358	2.06767
1652	111	130479	231786	186.68571
1653	111	130479	200362	4.13534
1654	111	130479	200361	2.06767
1655	111	130479	200360	2.06767
1656	111	130479	200374	8.27068
1657	111	130479	200372	10.97935
1658	111	130479	231483	6.203010000000001
1659	111	130479	200379	55.82694000000001
1660	111	130479	200378	55.82694000000001
1661	111	130479	200377	22.74435
1662	111	130479	200376	2.06767
1663	111	130479	200383	24.812
1664	111	130479	200382	74.43601
1665	111	130479	225469	0.5451196
1666	111	130479	200381	212.96970000000005
1667	111	130479	200380	72.36831000000001
1668	111	126384	233099	27.96697
1669	111	126384	225545	7.536057
1670	111	126384	225673	633.0
1671	111	126384	233096	2.92192
1672	111	126384	225551	3.9896760000000002
1673	111	126384	232077	68.45651000000001
1674	111	126384	225553	21.72157
1675	111	126384	200849	17.73189
1676	111	126384	200345	10.435425
1677	111	126384	200344	2.921917
1678	111	126384	225698	144.0
1679	111	126384	232097	3.756753
1680	111	126384	200359	15.86186
1681	111	126384	200358	6.678671
1682	111	126384	200356	6.678677
1683	111	126384	200363	28.80179
1684	111	126384	200362	151.93992
1685	111	126384	200361	112.28544000000001
1686	111	126384	200360	12.939935
1687	111	126384	200375	17.531534999999998
1688	111	126384	200374	14.609605
1689	111	126384	200373	7.9309270000000005
1690	111	126384	200372	14.185525
1691	111	126384	231483	3.7567559999999998
1692	111	126384	200379	139.83480000000003
1693	111	126384	200378	80.1442
1694	111	126384	226234	31.72373
1695	111	126384	200377	71.79577
1696	111	126384	200376	48.83781
1697	111	126384	230584	1.6696689999999998
1698	111	126384	200383	96.00583
1699	111	126384	200382	54.264250000000004
1700	111	126384	225469	53.39604
1701	111	126384	200381	136.07803
1702	111	126384	200380	67.62164999999999
1703	111	126384	200386	14.609605
1704	111	126384	201410	7.513507000000001
1705	111	126384	200385	75.13513
1706	111	126384	201409	16.279272
1707	111	126384	200384	39.65466
1708	111	126384	201408	28.38438
1709	111	126384	201413	84.31837000000002
1710	111	126384	230479	3.339337
1711	111	126384	200403	7.092754
1712	111	126384	226386	4.591588000000001
1713	111	126384	200407	25.46247
1714	111	126384	230615	13.774769000000001
1715	111	126384	200406	87.24037
1716	111	126384	200405	73.58724000000001
1717	111	126384	200404	7.9793449999999995
1718	111	126384	230616	27.54954
1719	111	126384	231786	56.29882
1720	111	126384	231791	2.0
1721	111	126384	231027	18.36637
1722	111	126384	231551	10.435437
1723	111	100403	201410	1.0
1724	111	100403	201409	1.0
1725	111	100403	200385	2.0
1726	111	100403	201408	2.0
1727	111	100403	200384	1.0
1728	111	100403	225669	3.75334
1729	111	100403	201413	4.0
1730	111	100403	225545	38.82915
1731	111	100403	225673	0.024933
1732	111	100403	225551	2.808655
1733	111	100403	226386	4.834350000000001
1734	111	100403	225553	4.165649999999999
1735	111	100403	200849	2.0
1736	111	100403	230615	1.613212
1737	111	100403	200407	1.0
1738	111	100403	200406	4.0
1739	111	100403	200405	3.0
1740	111	100403	200404	1.0
1741	111	100403	229913	1.08531
1742	111	100403	226393	1.858636
1743	111	100403	200345	1.0
1744	111	100403	230616	1.70504
1745	111	100403	200344	3.0
1746	111	100403	225698	1.02737
1747	111	100403	232097	1.55831
1748	111	100403	200359	1.0
1749	111	100403	200358	1.0
1750	111	100403	200356	1.0
1751	111	100403	231786	12.049064000000001
1752	111	100403	200362	3.0
1753	111	100403	200361	3.0
1754	111	100403	200360	1.0
1755	111	100403	200375	2.0
