47582	97499
54306	111400
54926	112719
55557	113904
59764	121383
59973	122558
3218	6574
5650	11838
10688	22103
12479	25375
35250	72726
40486	82031
43196	88530
45428	92858
49693	101628
60456	123554
43	102
2717	5734
3042	6169
12752	26307
16673	34210
21556	44951
22422	46707
24571	50994
31188	64388
35713	73714
36960	76413
37596	77726
37710	77882
39335	81250
41063	84622
50851	104551
54104	111027
56467	115069
58509	119633
62045	126903
62644	127904
1310	2880
1669	3633
4221	8851
15649	32363
22041	45957
26952	55115
33393	68966
33759	69792
40043	82449
57158	116983
60138	123154
18368	37267
14100	27830
16744	34499
50588	103496
14985	30916
57159	116983
11928	23778
44389	91156
54307	111400
55558	113904
12753	26307
26443	54385
27630	57017
51934	105870
7861	16454
8461	16815
14748	30433
18369	37267
18579	38180
22978	47863
25136	52054
34772	71179
38235	78608
46636	95932
48034	98590
48217	99219
48339	99466
50070	102733
51579	105992
56606	116058
61132	124834
40261	81948
56468	115069
57160	116983
211	407
2402	4850
3473	7123
3647	7638
4013	8449
4364	9137
4432	9256
5245	10968
5420	11388
5507	11569
5559	11672
5596	11756
5780	12116
5808	12163
6081	12715
6095	12776
6174	12811
6483	13553
7779	16304
7928	16592
9181	19132
9688	20154
10351	21630
10479	21677
11256	23161
11929	23778
12754	26307
14101	27830
14986	30916
16043	33144
16745	34499
17547	36199
17719	36286
21459	44719
21503	44780
21721	45272
21839	45472
21917	45662
21971	45791
22672	47250
22712	47235
22818	47444
22844	47421
22951	47801
23345	48501
23875	49682
24711	50961
25464	52845
25695	53390
25908	53580
26130	54231
26156	54218
26344	54416
26527	55042
26675	55023
26817	55138
27809	57674
27815	57707
27874	57812
28090	58239
28577	59265
29309	60455
29457	61040
29552	61232
29642	61299
29689	61282
30739	63673
31064	64368
31413	65002
31492	65216
31602	65380
31743	65733
31987	66248
32041	66343
32218	66510
33278	68827
33713	69690
33996	70324
34194	70712
35714	73714
36069	74517
36490	75449
36561	75601
36680	75719
36789	76001
36839	76124
36868	76202
37124	76688
37257	76985
38145	78774
39792	82145
40662	83930
40820	84236
41921	86412
42148	86615
42521	87260
42584	87826
42806	88278
42965	88617
43872	90423
43994	90700
44100	90876
44210	91097
44390	91156
45530	93753
45702	93964
46265	95280
46383	95451
46505	95632
47858	98507
47969	98649
48870	100225
49028	100878
50297	103261
50589	103496
50840	104542
51023	104578
51053	104769
51255	104446
52682	107414
53375	109616
53521	109584
54308	111400
54927	112719
55559	113904
57161	116983
58510	119633
58845	120602
59765	121383
60958	124874
61341	125613
61364	125561
61795	126128
61888	126165
62193	126866
62258	127490
62777	128517
18370	37267
12480	25375
40487	82031
43197	88530
45429	92858
2467	5271
6524	13582
11039	22498
32899	67513
34985	72047
38365	78661
52149	105941
52334	107498
57162	116983
441	853
2718	5734
26000	53937
38650	79842
38776	80028
56469	115069
262	595
8462	16815
8922	18629
9963	20652
12755	26307
18371	37267
23667	48820
27185	56329
30051	62103
30192	62035
30323	61988
33615	69530
34296	70923
34773	71179
36636	75670
38752	79989
40262	81948
52851	107469
53307	109285
56607	116058
59974	122558
60533	123919
60662	124090
61043	124883
61558	125813
1979	4327
11930	23778
17768	36617
20875	43464
23200	47904
23550	48880
29910	61967
38457	79418
40951	84213
41271	85154
41590	85605
41710	86033
44391	91156
46763	96288
48103	99001
48414	99636
48729	100206
48809	100126
49801	101691
54309	111400
55560	113904
60034	123005
61624	126206
14987	30916
57163	116983
14102	27830
16746	34499
50590	103496
18372	37267
38236	78608
57164	116983
3043	6169
12756	26307
31189	64388
35715	73714
51935	105870
58511	119633
62046	126903
62645	127904
56470	115069
11931	23778
24712	50961
44392	91156
54310	111400
54928	112719
55561	113904
59766	121383
3219	6574
5651	11838
9182	19132
10689	22103
14988	30916
26345	54416
35251	72726
49694	101628
51256	104446
57165	116983
60457	123554
2126	4545
12481	25375
32312	66883
40263	81948
40488	82031
43198	88530
45430	92858
47583	97499
8463	16815
18373	37267
34774	71179
56608	116058
2403	4850
11257	23161
12757	26307
14103	27830
16747	34499
26444	54385
26528	55042
26818	55138
27631	57017
50591	103496
51054	104769
57166	116983
11932	23778
44393	91156
54311	111400
55562	113904
2719	5734
14749	30433
25137	52054
51580	105992
56471	115069
18374	37267
1868	4087
1965	4305
2468	5271
3331	7005
3418	7199
3791	7918
3813	8041
3945	8245
3977	8362
4139	8670
4397	9199
5128	10741
5278	11060
5350	11181
5902	12362
6039	12660
6525	13582
7490	15611
7561	15782
7738	16217
7811	16369
8613	17983
11040	22498
11347	23144
14989	30916
15843	32742
15851	32787
16044	33144
16345	33717
16409	33834
17496	36119
21154	43989
21227	44253
22241	46383
22353	46596
22560	47004
22900	47664
24812	50942
24884	51724
25279	52554
25326	52565
25413	52827
27309	56590
27362	56725
27381	56710
28221	58483
30690	63520
30956	64133
30988	64209
31298	64794
31708	65611
33011	68301
33152	68377
33866	70040
34159	70634
34986	72047
35445	73258
35534	73438
36106	74615
36246	74879
38418	79407
39410	81414
39541	81207
39793	82145
40695	83965
41540	85642
42037	86645
42220	87074
42243	87040
42277	87045
42326	87297
42522	87260
43962	90363
44211	91097
45022	92753
45346	92829
45740	93975
46463	95687
46732	96211
46969	96588
47059	96826
47134	97051
47471	97646
48553	99592
48680	100169
49124	100897
51773	106213
52150	105941
52524	107559
53587	109591
53700	110171
53728	110180
53853	110573
53872	110561
57167	116983
61193	124861
62309	127545
62702	127965
62752	128482
62819	128469
1311	2880
1670	3633
4222	8851
12758	26307
15650	32363
22042	45957
26953	55115
33394	68966
33760	69792
35716	73714
40044	82449
58512	119633
60139	123154
8923	18629
32900	67513
38366	78661
40264	81948
52335	107498
59975	122558
57168	116983
7862	16454
8464	16815
10480	21677
11933	23778
14104	27830
16748	34499
18375	37267
18580	38180
22979	47863
23201	47904
24713	50961
25909	53580
34775	71179
38237	78608
44394	91156
46637	95932
48035	98590
48218	99219
48340	99466
50071	102733
50592	103496
54312	111400
54929	112719
55563	113904
56609	116058
58846	120602
59767	121383
61133	124834
61889	126165
442	853
6203	12983
14786	30634
16280	33580
21662	45148
22535	46974
24016	49832
26001	53937
34210	70750
38651	79842
38777	80028
39188	80949
43082	88744
47382	97541
51936	105870
56472	115069
57884	118696
60892	124414
7929	16592
9183	19132
12482	25375
12759	26307
14990	30916
26346	54416
31493	65216
40489	82031
43199	88530
45431	92858
47970	98649
51257	104446
52683	107414
57169	116983
18376	37267
5809	12163
11934	23778
23876	49682
29553	61232
44395	91156
54313	111400
55564	113904
57170	116983
61796	126128
62194	126866
40265	81948
44	102
2404	4850
3044	6169
3689	7614
4093	8561
4540	9526
4781	10043
6016	12611
6157	12816
6922	14423
11258	23161
12760	26307
14105	27830
16674	34210
16749	34499
17949	37004
21557	44951
21793	45454
22423	46707
23118	47943
24572	50994
25670	53298
26529	55042
26819	55138
27262	56527
28979	59801
29066	59772
31111	64407
31190	64388
31245	64377
31284	64809
32270	66793
33989	70187
34036	70401
34107	70547
35717	73714
36961	76413
37011	76526
37310	77090
37362	77101
37477	77439
37490	77480
37578	77662
37597	77726
37635	77816
37711	77882
39324	81237
39336	81250
41064	84622
41388	85368
41460	85470
42385	87390
42894	88204
43309	88606
43504	89653
43629	89908
46336	95272
46896	96445
47257	97298
49587	101869
50593	103496
50852	104551
51055	104769
54105	111027
58513	119633
61385	125582
61718	126311
62047	126903
62380	127448
62646	127904
2720	5734
8465	16815
14991	30916
18377	37267
34776	71179
56473	115069
56610	116058
57171	116983
11935	23778
24714	50961
44396	91156
54314	111400
54930	112719
55565	113904
59768	121383
2469	5271
6526	13582
11041	22498
26445	54385
27632	57017
34987	72047
52151	105941
57172	116983
12761	26307
3220	6574
5652	11838
10690	22103
18378	37267
35252	72726
38238	78608
49695	101628
60458	123554
12483	25375
40490	82031
43200	88530
45432	92858
263	595
2127	4545
3474	7123
8924	18629
9184	19132
14106	27830
14992	30916
16045	33144
16750	34499
22845	47421
23668	48820
26347	54416
26676	55023
27875	57812
29310	60455
30052	62103
30193	62035
32219	66510
32313	66883
33279	68827
37125	76688
38753	79989
39794	82145
40266	81948
40821	84236
42523	87260
44101	90876
44212	91097
47584	97499
50594	103496
51258	104446
53308	109285
53376	109616
57173	116983
59976	122558
60534	123919
61044	124883
56474	115069
14750	30433
25138	52054
51581	105992
51937	105870
11936	23778
23202	47904
32901	67513
38367	78661
44397	91156
52336	107498
54315	111400
55566	113904
3378	7148
8466	16815
9964	20652
12762	26307
17352	35787
17401	35922
18379	37267
18765	38654
20350	42338
20836	43479
22183	46217
22917	47651
23320	48508
23676	48869
23772	48790
24310	49726
24485	50927
25019	51973
27186	56329
27883	57841
28898	59824
30324	61988
31005	64220
31466	65104
33616	69530
34297	70923
34385	71117
34777	71179
35718	73714
36610	75647
36637	75670
37661	77867
37757	78062
37938	78171
39548	81212
41988	86630
42708	88076
42849	88183
45785	94296
45894	94266
46058	94830
49001	100681
49253	100858
52852	107469
53097	108931
54147	110997
56611	116058
58514	119633
60278	123445
60663	124090
61239	125432
61524	125790
61559	125813
57174	116983
14993	30916
57175	116983
18380	37267
443	853
2405	4850
2721	5734
10481	21677
11259	23161
11937	23778
12763	26307
14107	27830
16751	34499
24715	50961
25910	53580
26002	53937
26530	55042
26820	55138
38652	79842
38778	80028
44398	91156
50595	103496
51056	104769
54316	111400
54931	112719
55567	113904
56475	115069
58847	120602
59769	121383
61890	126165
40267	81948
57176	116983
7863	16454
8467	16815
12484	25375
18381	37267
18581	38180
22980	47863
34778	71179
38239	78608
40491	82031
43201	88530
45433	92858
46638	95932
48036	98590
48219	99219
48341	99466
50072	102733
56612	116058
61134	124834
1312	2880
1671	3633
4223	8851
15651	32363
22043	45957
26954	55115
33395	68966
33761	69792
40045	82449
60140	123154
361	726
2470	5271
3045	6169
3838	8086
6527	13582
6862	14300
7930	16592
8091	16940
9185	19132
10029	20929
11042	22498
12764	26307
14994	30916
15583	32243
15931	32862
18876	38873
21184	44189
22274	46397
22392	46690
23417	48773
24005	49677
24141	49758
24911	51699
25855	53603
26348	54416
27529	56994
28383	58661
28816	59755
29144	60417
29374	60434
31191	64388
31494	65216
33012	68301
34988	72047
35719	73714
37882	78152
42091	86602
42327	87297
45569	93715
45635	93990
47682	97534
47971	98649
51259	104446
51406	104514
52152	105941
52525	107559
52684	107414
57177	116983
58515	119633
60834	124391
62048	126903
62430	127461
62647	127904
11938	23778
44399	91156
54317	111400
55568	113904
56476	115069
14108	27830
16752	34499
50596	103496
18382	37267
51938	105870
57178	116983
8925	18629
26446	54385
27633	57017
40268	81948
59977	122558
12765	26307
1980	4327
3648	7638
4433	9256
5421	11388
5560	11672
5810	12163
11939	23778
14995	30916
16046	33144
17720	36286
17769	36617
20876	43464
21722	45272
23203	47904
23551	48880
23877	49682
24716	50961
28578	59265
29554	61232
29643	61299
29911	61967
38458	79418
39795	82145
40952	84213
41272	85154
41591	85605
41711	86033
42524	87260
42585	87826
44213	91097
44400	91156
45703	93964
46764	96288
47859	98507
48104	99001
48415	99636
48730	100206
48810	100126
48871	100225
49029	100878
49802	101691
54318	111400
54932	112719
55569	113904
57179	116983
59770	121383
60035	123005
61365	125561
61625	126206
61797	126128
62195	126866
8468	16815
18383	37267
32902	67513
34779	71179
38368	78661
52337	107498
56613	116058
2722	5734
3221	6574
5653	11838
10691	22103
35253	72726
49696	101628
56477	115069
60459	123554
57180	116983
2406	4850
11260	23161
12766	26307
14109	27830
14751	30433
16753	34499
25139	52054
26531	55042
26821	55138
35720	73714
50597	103496
51057	104769
51582	105992
58516	119633
12485	25375
40492	82031
43202	88530
45434	92858
2128	4545
11940	23778
18384	37267
32314	66883
38240	78608
40269	81948
44401	91156
47585	97499
54319	111400
55570	113904
9186	19132
14996	30916
26349	54416
51260	104446
57181	116983
12767	26307
444	853
2471	5271
4140	8670
5351	11181
6528	13582
8614	17983
11043	22498
24813	50942
24885	51724
26003	53937
31709	65611
33153	68377
34989	72047
38653	79842
38779	80028
40696	83965
45347	92829
46970	96588
47472	97646
48554	99592
48681	100169
52153	105941
53588	109591
56478	115069
57182	116983
8469	16815
34780	71179
56614	116058
6204	12983
10482	21677
11941	23778
14110	27830
14787	30634
16281	33580
16754	34499
21663	45148
22536	46974
24017	49832
24717	50961
25911	53580
34211	70750
39189	80949
43083	88744
44402	91156
47383	97541
50598	103496
51939	105870
54320	111400
54933	112719
55571	113904
57885	118696
58848	120602
59771	121383
60893	124414
61891	126165
57183	116983
45	102
264	595
3046	6169
8926	18629
12768	26307
16675	34210
21558	44951
22424	46707
23669	48820
24573	50994
30053	62103
30194	62035
31192	64388
35721	73714
36962	76413
37598	77726
37712	77882
38754	79989
39337	81250
40270	81948
41065	84622
50853	104551
53309	109285
54106	111027
58517	119633
59978	122558
60535	123919
61045	124883
62049	126903
62648	127904
57184	116983
2723	5734
12486	25375
40493	82031
43203	88530
45435	92858
56479	115069
11942	23778
23204	47904
26447	54385
27634	57017
44403	91156
54321	111400
55572	113904
2407	4850
3475	7123
7864	16454
7931	16592
8470	16815
9187	19132
9965	20652
11261	23161
12769	26307
14111	27830
16047	33144
16755	34499
18582	38180
22846	47421
22981	47863
26350	54416
26532	55042
26677	55023
26822	55138
27187	56329
27876	57812
29311	60455
30325	61988
31495	65216
32220	66510
33280	68827
33617	69530
34298	70923
34781	71179
36638	75670
37126	76688
38241	78608
39796	82145
40822	84236
42525	87260
44102	90876
44214	91097
46639	95932
47972	98649
48037	98590
48220	99219
48342	99466
50073	102733
50599	103496
51058	104769
51261	104446
52685	107414
52853	107469
53377	109616
56615	116058
57185	116983
60664	124090
61135	124834
61560	125813
32903	67513
38369	78661
52338	107498
57186	116983
1313	2880
1672	3633
4224	8851
11943	23778
15652	32363
22044	45957
24718	50961
26955	55115
33396	68966
33762	69792
40046	82449
54322	111400
54934	112719
55573	113904
59772	121383
60141	123154
56480	115069
12770	26307
35722	73714
2472	5271
6529	13582
11044	22498
14752	30433
25140	52054
33013	68301
34990	72047
42328	87297
51583	105992
52154	105941
52526	107559
57187	116983
3222	6574
5654	11838
10692	22103
35254	72726
49697	101628
51940	105870
60460	123554
14112	27830
16756	34499
50600	103496
8471	16815
34782	71179
56616	116058
5811	12163
11944	23778
12487	25375
23878	49682
29555	61232
40494	82031
43204	88530
45436	92858
54323	111400
55574	113904
57188	116983
61798	126128
62196	126866
12771	26307
445	853
2129	4545
2724	5734
8927	18629
26004	53937
32315	66883
38654	79842
38780	80028
47586	97499
56481	115069
59979	122558
9188	19132
26351	54416
51262	104446
57189	116983
2408	4850
3047	6169
10483	21677
11262	23161
12772	26307
16757	34499
23205	47904
24719	50961
25912	53580
26533	55042
26823	55138
31193	64388
51059	104769
54324	111400
54935	112719
58849	120602
61892	126165
62050	126903
62649	127904
57190	116983
26448	54385
27635	57017
16048	33144
32904	67513
38370	78661
39797	82145
42526	87260
44215	91097
52339	107498
12773	26307
54325	111400
12488	25375
51941	105870
16758	34499
9189	19132
12774	26307
51263	104446
24720	50961
54326	111400
54936	112719
12775	26307
57191	116983
14113	27830
14997	30916
44404	91156
54327	111400
12776	26307
8480	16815
57192	116983
11945	23778
55575	113904
58518	119633
12489	25375
54937	112719
56482	115069
56617	116058
14114	27830
14998	30916
38245	78608
44405	91156
50608	103496
57193	116983
446	853
34991	72047
54328	111400
40315	81948
43231	88530
12777	26307
34783	71179
45437	92858
26366	54416
26577	55042
59980	122558
2725	5734
6530	13582
8481	16815
44226	91097
52025	105870
57194	116983
14115	27830
14999	30916
44406	91156
11946	23778
49722	101628
55576	113904
58519	119633
2473	5271
11277	23161
24742	50961
40552	82031
8928	18629
9190	19132
12490	25375
32316	66883
54329	111400
54938	112719
56483	115069
57886	118696
26865	55138
57195	116983
62061	126903
62657	127904
16759	34499
27663	57017
29572	61232
47614	97499
51113	104769
56618	116058
12778	26307
38818	80028
3223	6574
14116	27830
15000	30916
30245	62035
33397	68966
38246	78608
39889	82145
44407	91156
2409	4850
25916	53580
32905	67513
58850	120602
59773	121383
8482	16815
10693	22103
11057	22498
50609	103496
57196	116983
61906	126165
18385	37267
52188	105941
52422	107498
60142	123154
447	853
3048	6169
33154	68377
34992	72047
54330	111400
11947	23778
18583	38180
55577	113904
58520	119633
40316	81948
43232	88530
14117	27830
15001	30916
44408	91156
57197	116983
12491	25375
12779	26307
23227	47904
26465	54385
31897	65933
34784	71179
38677	79895
39369	81250
45438	92858
49838	101691
51318	104446
54939	112719
56484	115069
14753	30433
22431	46707
26728	55023
35255	72726
41612	85605
42547	87260
51646	105992
26367	54416
26578	55042
59981	122558
10484	21677
15660	32363
35723	73714
37897	78152
56619	116058
2726	5734
5812	12163
6531	13582
8483	16815
25141	52054
27007	55115
32221	66510
44227	91097
52026	105870
53310	109285
54331	111400
57198	116983
60665	124090
14118	27830
15002	30916
31206	64388
38247	78608
40829	84236
44409	91156
60461	123554
11948	23778
49723	101628
55578	113904
58521	119633
2130	4545
12780	26307
26008	53937
27188	56329
49079	100878
50610	103496
50925	104551
57199	116983
61082	124883
61240	125432
2474	5271
11278	23161
24743	50961
40553	82031
1424	3159
1547	3412
17721	36286
48487	99685
49638	101869
60908	124414
61823	126128
62217	126866
448	853
8929	18629
9191	19132
12492	25375
32317	66883
34993	72047
54332	111400
54940	112719
56485	115069
57887	118696
14119	27830
15003	30916
44410	91156
1512	3340
6863	14300
8484	16815
22045	45957
26866	55138
30369	61988
40128	82449
47511	97646
48112	99001
49168	100897
57200	116983
62062	126903
62658	127904
40317	81948
43233	88530
16760	34499
20887	43464
23717	48820
27664	57017
29573	61232
38459	79418
45353	92829
46692	96070
47615	97499
47835	98411
48562	99592
48895	100225
51114	104769
53408	109616
56620	116058
12781	26307
34785	71179
38819	80028
45439	92858
11949	23778
55579	113904
57201	116983
58522	119633
3224	6574
3487	7123
5352	11181
9968	20652
14120	27830
15004	30916
27892	57812
30246	62035
32982	68240
33398	68966
35485	73347
35623	73631
37141	76804
37199	76924
38248	78608
39890	82145
44411	91156
52770	107414
54118	111027
54333	111400
60855	124391
26368	54416
26579	55042
59982	122558
2410	4850
25917	53580
32906	67513
58851	120602
59774	121383
2727	5734
6532	13582
8485	16815
10694	22103
11058	22498
12493	25375
23008	47863
23934	49682
24617	50994
25870	53603
27560	56994
36163	74751
36177	74780
41273	85154
43646	89908
44111	90876
44228	91097
50611	103496
52027	105870
53099	108931
54941	112719
56486	115069
57202	116983
60036	123005
61561	125813
61907	126165
18386	37267
52189	105941
52423	107498
60143	123154
12782	26307
14121	27830
15005	30916
44412	91156
449	853
3049	6169
6158	12816
16282	33580
24226	49758
33155	68377
33281	68827
34994	72047
37668	77867
38424	79407
38805	79989
41560	85642
42345	87297
46765	96288
51843	106213
54334	111400
61152	124834
56621	116058
57203	116983
11950	23778
18584	38180
49724	101628
55580	113904
58523	119633
40318	81948
43234	88530
46	102
2475	5271
4225	8851
8615	17983
11279	23161
21664	45148
24087	49832
24744	50961
29344	60455
29972	61967
31009	64220
38665	79842
40554	82031
45579	93715
53706	110171
60536	123919
8486	16815
14122	27830
15006	30916
38249	78608
44413	91156
57204	116983
8930	18629
9192	19132
12494	25375
12783	26307
23228	47904
26466	54385
31898	65933
32318	66883
34786	71179
38678	79895
39370	81250
45440	92858
49839	101691
51319	104446
54335	111400
54942	112719
56487	115069
57888	118696
14754	30433
22432	46707
26729	55023
35256	72726
41613	85605
42548	87260
51647	105992
1981	4327
5280	11060
8107	16940
16411	33834
17402	35922
21504	44780
24891	51724
25286	52554
26867	55138
28223	58483
31780	65831
33763	69792
36646	75670
40967	84213
41141	84577
44175	90839
45651	93990
45904	94266
46971	96588
47258	97298
50307	103261
50612	103496
57205	116983
62063	126903
62659	127904
26369	54416
26580	55042
59983	122558
11951	23778
14123	27830
15007	30916
44414	91156
55581	113904
58524	119633
10485	21677
15661	32363
16761	34499
27665	57017
29574	61232
35724	73714
37898	78152
47616	97499
51115	104769
56622	116058
450	853
2728	5734
5813	12163
6533	13582
8487	16815
25142	52054
27008	55115
32222	66510
34995	72047
44229	91097
52028	105870
53311	109285
54336	111400
57206	116983
60666	124090
362	726
3661	7638
4658	364
5655	11838
11363	23144
12784	26307
16346	33717
16676	34210
18766	38654
21559	44951
23465	48773
24845	50942
24920	51699
25628	53209
29662	61299
38606	79701
38820	80028
41461	85470
42006	86630
45806	94296
51457	104514
52946	107469
54153	110997
61211	124861
3225	6574
12495	25375
14124	27830
15008	30916
30247	62035
31207	64388
33399	68966
38250	78608
39891	82145
40830	84236
44415	91156
54943	112719
56488	115069
60462	123554
40319	81948
43235	88530
57207	116983
2411	4850
25918	53580
32907	67513
58852	120602
59775	121383
11952	23778
49725	101628
54337	111400
55582	113904
58525	119633
235	558
2131	4545
4434	9256
5426	11388
6464	13332
7865	16454
8488	16815
10030	20929
10695	22103
10817	22549
11059	22498
12785	26307
15584	32243
15852	32787
17353	35787
22543	46974
22850	47421
23601	48880
23822	48790
25422	52827
26009	53937
27189	56329
27368	56725
29027	59801
30107	62103
31603	65380
33714	69690
34787	71179
37317	77090
37858	78216
38190	78774
38375	78661
39196	80949
39461	81414
41087	84622
42056	86645
43590	89856
45441	92858
45604	93722
47148	97051
47860	98507
48062	98590
48376	99435
48776	100206
48827	100126
49080	100878
49298	100858
50193	103155
50613	103496
50926	104551
53542	109584
53732	110180
57208	116983
60279	123445
61083	124883
61241	125432
61908	126165
62756	128482
14125	27830
15009	30916
44416	91156
56623	116058
2476	5271
11280	23161
24745	50961
40555	82031
18387	37267
52190	105941
52424	107498
60144	123154
1425	3159
1548	3412
17722	36286
48488	99685
49639	101869
60909	124414
61824	126128
62218	126866
26370	54416
26581	55042
57209	116983
59984	122558
451	853
3050	6169
8931	18629
9193	19132
12496	25375
32319	66883
33156	68377
34996	72047
54338	111400
54944	112719
56489	115069
57889	118696
14126	27830
15010	30916
38251	78608
44417	91156
11953	23778
12786	26307
18585	38180
55583	113904
58526	119633
1513	3340
2729	5734
4014	8449
4094	8561
4141	8670
6534	13582
6864	14300
6924	14423
8489	16815
8566	17905
17548	36199
17842	36828
17950	37004
18877	38873
21185	44189
22046	45957
22282	46397
26868	55138
27385	56710
28856	59755
30370	61988
31136	64407
40129	82449
41714	86033
42116	86602
42871	88183
43135	88744
43733	89823
44230	91097
46640	95932
47060	96826
47512	97646
47986	98649
48113	99001
48227	99219
48422	99636
48623	99605
49169	100897
50087	102733
50253	103337
52029	105870
53611	109591
57210	116983
62064	126903
62396	127448
62444	127461
62660	127904
62712	127965
40320	81948
43236	88530
16762	34499
20888	43464
23718	48820
27666	57017
29575	61232
38460	79418
45354	92829
46693	96070
47617	97499
47836	98411
48563	99592
48896	100225
51116	104769
53409	109616
54339	111400
56624	116058
14127	27830
15011	30916
44418	91156
50614	103496
57211	116983
12497	25375
12787	26307
23229	47904
26467	54385
31899	65933
34788	71179
38679	79895
38821	80028
39371	81250
45442	92858
49840	101691
51320	104446
54945	112719
56490	115069
8490	16815
11954	23778
49726	101628
55584	113904
57212	116983
58527	119633
14755	30433
22433	46707
26730	55023
35257	72726
41614	85605
42549	87260
51648	105992
212	407
452	853
3226	6574
3390	7148
3488	7123
3792	7918
3839	8086
3946	8245
3978	8362
4782	10043
5353	11181
6206	12983
9969	20652
14128	27830
15012	30916
15954	33004
16049	33144
17770	36617
20855	43479
21324	44402
22253	46383
22354	46596
23733	48869
25671	53298
27128	56235
27893	57812
28135	58303
28388	58661
28587	59265
28951	59824
29110	59772
29416	60434
29738	61282
30248	62035
31710	65611
32983	68240
33400	68966
34997	72047
35416	73207
35486	73347
35588	73556
35624	73631
36692	75719
37142	76804
37200	76924
37491	77480
38252	78608
39586	81212
39892	82145
41927	86412
42908	88204
43975	90363
44419	91156
49507	101736
50028	102705
52771	107414
53069	108926
54119	111027
54340	111400
60856	124391
61370	125561
61525	125790
62780	128517
26371	54416
26582	55042
59985	122558
2477	5271
11281	23161
24746	50961
40556	82031
57213	116983
2412	4850
25919	53580
32908	67513
58853	120602
59776	121383
10486	21677
12788	26307
15662	32363
35725	73714
37899	78152
56625	116058
14129	27830
15013	30916
40321	81948
43237	88530
44420	91156
2730	5734
5814	12163
6535	13582
8491	16815
8932	18629
9194	19132
10696	22103
11060	22498
12498	25375
23009	47863
23935	49682
24618	50994
25143	52054
25871	53603
27009	55115
27561	56994
32223	66510
32320	66883
36164	74751
36178	74780
41274	85154
43647	89908
44112	90876
44231	91097
50615	103496
52030	105870
53100	108931
53312	109285
54341	111400
54946	112719
56491	115069
57214	116983
57890	118696
60037	123005
60667	124090
61562	125813
61909	126165
11955	23778
55585	113904
58528	119633
18388	37267
52191	105941
52425	107498
60145	123154
26869	55138
57215	116983
62065	126903
62661	127904
12789	26307
14130	27830
15014	30916
31208	64388
34789	71179
38253	78608
40831	84236
44421	91156
45443	92858
60463	123554
265	595
453	853
3051	6169
3706	7614
5191	10875
5985	12553
6082	12715
6159	12816
6317	13227
7021	14637
9713	20272
14371	29716
14847	30757
16283	33580
21161	43989
22184	46217
24081	49677
24227	49758
24520	50927
25310	52574
25343	52565
25480	52845
25563	53078
30743	63673
31262	64377
31287	64809
31303	64794
31496	65216
31991	66248
33157	68377
33282	68827
33867	70040
34037	70401
34998	72047
35446	73258
36963	76413
37019	76526
37044	76590
37370	77101
37505	77505
37599	77726
37612	77711
37624	77803
37669	77867
37713	77882
37764	78089
37776	78114
38425	79407
38806	79989
39363	81237
40670	83930
41037	84617
41227	84610
41561	85642
41884	86417
42231	87074
42256	87040
42346	87297
43011	88617
43848	90372
43895	90423
43942	90344
43997	90700
46064	94830
46270	95280
46392	95451
46522	95632
46558	95830
46733	96211
46766	96288
46856	96477
47173	97062
47418	97541
50000	102790
50218	103294
51107	104578
51844	106213
52976	108832
54342	111400
60818	124481
61153	124834
62276	127490
62343	127545
8492	16815
16763	34499
27667	57017
29576	61232
47618	97499
51117	104769
56626	116058
57216	116983
11956	23778
12499	25375
18586	38180
49727	101628
54947	112719
55586	113904
56492	115069
58529	119633
14131	27830
15015	30916
26372	54416
26583	55042
44422	91156
59986	122558
2132	4545
12790	26307
26010	53937
27190	56329
38822	80028
49081	100878
50616	103496
50927	104551
57217	116983
61084	124883
61242	125432
40322	81948
43238	88530
54343	111400
47	102
2478	5271
4226	8851
8616	17983
11282	23161
21665	45148
24088	49832
24747	50961
29345	60455
29973	61967
31010	64220
38666	79842
40557	82031
45580	93715
53707	110171
60537	123919
2731	5734
3227	6574
6536	13582
8493	16815
14132	27830
15016	30916
30249	62035
33401	68966
38254	78608
39893	82145
44232	91097
44423	91156
52031	105870
57218	116983
1426	3159
1549	3412
17723	36286
48489	99685
49640	101869
60910	124414
61825	126128
62219	126866
11957	23778
55587	113904
56627	116058
58530	119633
454	853
8933	18629
9195	19132
12500	25375
12791	26307
23230	47904
26468	54385
31900	65933
32321	66883
34790	71179
34999	72047
38680	79895
39372	81250
45444	92858
49841	101691
51321	104446
54344	111400
54948	112719
56493	115069
57891	118696
2413	4850
25920	53580
32909	67513
57219	116983
58854	120602
59777	121383
14133	27830
15017	30916
44424	91156
14756	30433
22434	46707
26731	55023
35258	72726
41615	85605
42550	87260
51649	105992
1514	3340
1870	4087
1982	4327
2056	4500
2072	4522
3332	7005
3440	7199
4365	9137
4541	9526
5129	10741
5246	10968
5281	11060
5561	11672
5903	12362
6176	12811
6865	14300
7496	15611
7562	15782
8108	16940
8494	16815
10697	22103
11061	22498
14788	30634
15497	32073
16412	33834
17403	35922
20790	43374
21505	44780
21723	45272
21802	45454
21848	45472
21921	45662
22047	45957
22206	46318
22904	47664
22926	47651
23475	48910
23831	48817
23948	49721
24396	49726
24401	49741
24892	51724
25287	52554
26870	55138
27310	56590
27819	57707
27907	57841
27929	57867
28224	58483
28405	58898
30371	61988
30957	64133
31744	65733
31781	65831
33764	69792
33917	70097
34160	70634
34212	70750
35898	74136
36647	75670
